タイムスタンプ,注文を割り振った車両番号を入力して下さい,注文は個人のお客さんと店舗のどちらでしたか?,個人からの注文だった場合、お客さんの性別はどちらでしたか?,このお客さんからの注文は何度目ですか?,お客さんの国籍はどちらでしたか?,注文を受けたのは業務開始から何時間以内ですか?,注文を受けた地域の周辺で何か事故や道路工事、年中行事などはありましたか? ,注文を受けた時間の忙しさはどの程度でしたか?,お客さんの印象はどうでしたか?,お客さんの酩酊度はどの程度でしたか?,乗車において店側、あるいはお客さん同士の乗車サポートがありましたか?,どんな車両でしたか?あてはまるものすべてにチェックして下さい。,あなたにとってこの注文の移動距離は最適でしたか?,注文を受けたお客さんは過去に問題を起こしていましたか?,今回生じたトラブル全てをチェックして下さい,このマッチングを評価して下さい,入力完了フラグ,,,,,
1900/1/0,10号車,個人注文,女性,はじめて,日本人,8時間以内,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,5回以上,日本人,2時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,個人注文,男性,5回以上,日本人,2時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,6号車,個人注文,男性,5回以上,日本人,2時間以内,あった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,6号車,店舗注文,店舗,5回以上,日本人,2時間以内,なかった,ある程度忙しかった,良かった,,なかった,軽自動車,受けたかった注文の移動距離よりも長く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,6号車,個人注文,男性,5回以上,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,6号車,個人注文,男性,5回以上,日本人,4時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,6号車,個人注文,男性,はじめて,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,6号車,個人注文,女性,はじめて,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,6号車,個人注文,女性,5回以上,日本人,4時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,6号車,個人注文,男性,はじめて,日本人,6時間以内,あった,ある程度忙しかった,良かった,,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,6号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,6号車,個人注文,男性,5回以上,,8時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,5回以上,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,5回以上,,4時間以内,なかった,ある程度忙しかった,良かった,,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,店舗注文,店舗,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,店舗注文,店舗,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,5回以上,日本人,6時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,5回以上,日本人,8時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,not completed,,,,,
1900/1/0,8号車,個人注文,男性,はじめて,日本人,8時間以内,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,受けたかった注文の移動距離よりも長く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,はじめて,日本人,8時間以内,あった,かなり忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,はじめて,日本人,8時間以内,あった,かなり忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,9号車,個人注文,男性,5回以上,日本人,2時間以内,,全く忙しくなかった,良かった,,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,9号車,個人注文,男性,はじめて,日本人,4時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,9号車,個人注文,男性,はじめて,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,6号車,個人注文,男性,5回以上,日本人,6時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,,,良かった,completed,,,,,
1900/1/0,9号車,個人注文,男性,5回以上,日本人,6時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,9号車,個人注文,女性,はじめて,日本人,8時間以内,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,9号車,個人注文,女性,はじめて,日本人,8時間以内,あった,かなり忙しかった,良かった,問題なく会話ができる,,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,9号車,店舗注文,店舗,5回以上,日本人,8時間以内,あった,かなり忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,店舗注文,店舗,5回以上,日本人,2時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,店舗注文,店舗,5回以上,日本人,2時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,2回から4回目,日本人,2時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,店舗注文,店舗,5回以上,日本人,2時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,店舗注文,店舗,5回以上,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,受けたかった注文の移動距離よりも長く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,店舗注文,店舗,5回以上,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,受けたかった注文の移動距離よりも長く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,店舗注文,店舗,5回以上,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,受けたかった注文の移動距離よりも長く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,店舗注文,店舗,5回以上,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,受けたかった注文の移動距離よりも長く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,店舗注文,店舗,5回以上,日本人,4時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,受けたかった注文の移動距離よりも長く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,店舗注文,店舗,5回以上,日本人,4時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,個人注文,女性,2回から4回目,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,受けたかった注文の移動距離よりも長く感じる,起こしていた,,良かった,completed,,,,,
1900/1/0,2号車,店舗注文,店舗,5回以上,日本人,4時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,店舗注文,店舗,5回以上,日本人,4時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,個人注文,男性,はじめて,日本人,4時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,個人注文,女性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,個人注文,男性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,受けたかった注文の移動距離よりも長く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,個人注文,男性,2回から4回目,日本人,6時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,女性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,,日本人,4時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,あった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,2回から4回目,日本人,6時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,はじめて,,4時間以内,あった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,個人注文,店舗,2回から4回目,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,店舗注文,店舗,5回以上,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,個人注文,男性,5回以上,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,7号車,個人注文,女性,はじめて,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,個人注文,男性,はじめて,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,店舗注文,店舗,5回以上,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,5回以上,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,店舗注文,店舗,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,店舗注文,店舗,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,あった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,店舗注文,店舗,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,,なかった,軽自動車,,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,店舗注文,店舗,5回以上,,4時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,,軽自動車,受けたかった注文の移動距離よりも長く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,はじめて,日本人,6時間以内,なかった,ある程度忙しかった,良かった,,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,8号車,個人注文,男性,はじめて,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,個人注文,男性,はじめて,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,店舗注文,店舗,5回以上,日本人,4時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,個人注文,女性,はじめて,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,個人注文,女性,5回以上,日本人,4時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,店舗注文,店舗,5回以上,日本人,4時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,,軽自動車,受けたかった注文の移動距離よりも長く感じる,,,良かった,completed,,,,,
1900/1/0,1号車,個人注文,男性,はじめて,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,個人注文,男性,はじめて,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,7号車,店舗注文,店舗,5回以上,日本人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,7号車,店舗注文,店舗,5回以上,日本人,4時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,受けたかった注文の移動距離よりも長く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,7号車,個人注文,男性,5回以上,日本人,6時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,7号車,個人注文,男性,5回以上,日本人,6時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,,起こしていない,,良かった,completed,,,,,
1900/1/0,7号車,個人注文,女性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,7号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
